broadband_number,data_usage_mb,login_attempts,bill_amount,payment_delay_days,network_latency_ms,packet_loss_percent,download_speed_mbps
653096133,3004.94,95,399.22,8.0,55.17,1.1,99.19
653350828,2360.29,111,230.76,9.0,46.63,1.12,94.99
653554662,2586.83,70,336.93,10.0,47.94,0.86,103.25
653632244,1604.77,130,391.72,7.0,49.04,0.73,108.65
653668256,3329.48,90,276.34,5.0,51.07,0.77,95.76
653793578,3769.66,96,313.36,7.0,50.21,0.78,100.48
653822712,4592.72,73,382.1,7.0,52.15,0.74,81.72
653861965,3352.27,123,377.76,5.0,48.86,1.3,105.76
653862430,3119.17,154,259.29,8.0,60.87,0.95,118.71
653864590,2532.87,99,287.66,10.0,55.94,1.37,93.52
653872057,2259.82,191,361.79,9.0,54.86,0.9,93.45
653930910,3703.66,106,301.1,9.0,43.08,0.91,98.02
653982403,2576.56,101,326.02,9.0,46.02,1.31,89.16
654089599,2776.91,136,224.16,8.0,50.66,1.25,102.64
654109839,2538.35,126,212.53,11.0,47.87,0.82,98.7
654128927,3493.86,78,431.63,5.0,43.86,1.24,90.06
654191107,2985.39,76,404.36,6.0,45.95,1.25,96.35
654193174,2745.52,128,276.35,6.0,52.06,0.97,102.54
654254479,2978.6,130,347.41,6.0,49.0,1.0,111.18
654317322,3020.69,156,244.13,7.0,58.27,1.28,102.61
654407241,2696.81,99,371.57,8.0,51.87,0.59,105.07
654413080,3773.1,95,350.94,8.0,48.63,1.1,87.02
654481251,2293.56,139,344.37,8.0,49.76,0.69,98.84
654483518,2424.91,123,320.64,4.0,44.11,1.05,106.71
654540519,2225.98,93,254.56,7.0,56.7,1.14,99.92
654596534,4101.36,113,349.49,7.0,44.28,1.22,114.02
654688937,3112.84,104,345.82,4.0,54.7,0.66,104.84
654720018,2541.0,104,361.34,7.0,46.13,1.07,104.34
654727796,2220.66,96,273.06,8.0,52.27,1.13,96.62
654730431,3414.61,133,307.98,8.0,52.76,0.68,109.3
654829977,2016.71,131,322.42,8.0,53.62,0.82,91.49
654844265,3236.28,159,305.58,6.0,50.83,0.89,96.14
654892092,2146.48,118,306.8,8.0,49.8,0.65,93.72
655068546,3262.63,157,310.55,9.0,52.35,0.92,99.93
655125577,3792.37,153,233.84,6.0,48.04,1.06,111.47
655209895,2227.25,90,380.75,10.0,44.93,0.72,85.62
655215540,2638.97,95,369.52,6.0,53.21,1.08,103.62
655268951,3033.11,64,317.26,5.0,53.64,1.01,113.77
655274330,2833.58,89,313.59,8.0,52.92,1.02,91.32
655400351,3143.14,75,272.23,4.0,55.39,0.58,93.16
655469558,3183.07,143,430.54,8.0,48.77,0.97,99.1
655480147,1964.06,133,300.64,9.0,50.97,0.48,94.28
655526588,3627.82,76,280.83,7.0,49.68,0.91,108.65
655559776,2866.03,103,149.1,9.0,53.01,0.79,88.0
655578142,3104.42,123,344.86,6.0,51.75,1.01,103.57
655585995,2304.06,130,337.7,6.0,45.11,0.7,95.14
655639332,3093.57,83,268.05,8.0,44.82,1.05,93.15
655718498,2860.79,117,320.22,6.0,45.77,0.95,104.77
655722594,2761.85,114,383.66,8.0,47.76,0.95,80.75
655739867,2777.45,131,309.81,7.0,46.52,0.76,100.61
655743446,3952.32,86,293.99,11.0,45.3,0.5,99.95
655765843,2079.74,120,279.79,10.0,52.45,1.02,98.91
655795180,2498.91,157,436.87,6.0,52.4,1.21,105.78
655821127,3117.47,99,370.25,3.0,50.2,0.59,104.45
655884422,2578.46,105,288.2,5.0,46.46,0.91,99.94
655895142,1860.42,87,256.41,10.0,47.46,0.95,89.41
655897714,3139.76,77,225.44,7.0,52.0,1.35,100.73
655899125,3221.92,49,404.68,4.0,48.35,1.18,104.75
655905682,3338.13,146,178.31,6.0,54.02,1.05,120.28
655907447,1662.01,73,282.68,7.0,46.24,0.87,98.69
655962909,3241.94,148,359.4,9.0,43.38,1.0,93.8
656002838,2732.51,127,324.44,6.0,46.93,1.07,88.92
656079419,1880.67,91,261.71,6.0,50.7,1.18,113.74
656287522,2692.58,109,309.88,9.0,51.09,0.76,82.07
656303314,4194.77,95,282.07,8.0,52.72,1.44,87.41
656308466,2919.99,102,250.88,7.0,53.72,1.63,93.32
656334185,2488.41,140,273.07,7.0,49.02,1.01,100.72
656352276,2436.79,156,307.2,8.0,47.25,1.5,97.66
656357479,2067.46,125,332.42,6.0,44.2,0.89,104.23
656421960,3255.02,135,261.48,10.0,52.91,0.86,101.48
656462175,3186.05,128,290.02,7.0,53.44,0.57,106.93
656594717,2673.56,94,252.61,9.0,50.9,0.96,90.0
656708510,3910.85,169,322.45,6.0,52.62,1.03,110.2
656708676,4014.72,151,308.24,11.0,40.97,1.08,96.63
656725752,3469.35,131,292.97,8.0,49.02,0.35,87.69
656726076,1586.56,98,253.97,8.0,50.9,1.07,108.02
656756964,1826.19,147,316.36,5.0,52.39,0.76,104.0
656805510,2924.92,173,296.68,5.0,49.92,0.62,97.23
656846036,2350.44,68,313.53,7.0,55.42,0.6,99.01
656859539,1995.17,120,202.65,7.0,46.02,1.16,96.71
656906054,1834.42,107,374.29,10.0,50.14,1.01,93.85
656949791,3278.31,95,318.32,6.0,53.36,0.82,100.69
656975371,3024.79,114,385.3,8.0,54.24,0.97,104.99
657045628,2716.64,116,229.11,8.0,46.4,1.24,106.15
657067188,2696.05,160,315.53,4.0,47.66,1.31,107.1
657102451,3700.54,73,407.95,8.0,45.65,0.7,117.23
657149504,2580.42,85,307.78,6.0,53.24,1.25,90.4
657246462,4227.22,176,189.58,7.0,42.07,1.24,98.36
657415337,2781.76,130,361.99,7.0,52.5,0.8,102.46
657464403,3610.44,110,341.89,8.0,52.17,1.14,93.34
657494712,3430.57,131,186.45,5.0,45.24,1.22,96.8
657585419,3192.61,114,255.18,9.0,57.61,1.06,113.91
657598894,3057.63,106,187.18,5.0,50.48,0.93,89.66
657628200,3295.79,124,296.84,4.0,56.38,1.05,94.87
657659761,3669.62,73,157.49,9.0,46.25,1.25,98.49
657672826,2489.84,90,260.57,8.0,50.46,1.06,94.7
657707404,3053.85,120,399.98,6.0,49.43,1.35,113.79
657707986,3096.43,143,269.86,4.0,46.94,1.34,104.64
657736955,1772.29,71,368.7,5.0,55.24,0.98,100.83
657737043,3470.37,108,442.81,6.0,45.1,0.89,97.66
657762655,2501.61,129,303.12,3.0,41.72,0.86,107.46
657853922,2084.35,96,346.8,5.0,47.66,0.97,77.08
657869967,2615.22,91,370.58,9.0,51.48,0.97,107.11
657949328,2395.76,139,391.63,9.0,46.32,1.12,93.93
657959664,3356.55,83,310.95,6.0,55.43,0.86,116.68
658070539,2127.83,79,313.47,5.0,50.07,0.86,88.91
658077231,2341.82,166,299.03,8.0,48.19,0.79,103.45
658099128,3542.66,93,312.22,7.0,51.11,1.03,91.52
658126420,2761.84,138,291.3,8.0,46.71,1.1,100.13
658149484,3444.45,110,251.04,8.0,52.48,0.64,94.44
658233989,2600.16,79,334.36,8.0,37.25,0.73,104.27
658464933,2721.63,92,341.22,6.0,53.02,0.73,86.81
658465421,4017.61,95,360.21,5.0,50.78,0.98,102.34
658466639,3600.46,119,284.66,8.0,47.58,0.96,95.26
658565699,2895.58,120,380.03,4.0,58.21,0.73,101.52
658589503,2212.12,115,262.08,4.0,50.57,0.92,104.4
658647438,1787.24,157,181.45,7.0,56.78,1.01,107.46
658672511,1579.92,101,263.7,8.0,49.74,1.03,109.22
658693676,2252.96,128,372.87,7.0,55.81,0.97,102.64
658727111,2890.5,212,338.47,8.0,53.56,1.0,107.84
658752142,2365.01,187,297.81,8.0,47.53,1.03,87.12
658802323,3158.47,94,333.7,9.0,45.33,1.0,107.77
658889217,1587.61,135,264.39,4.0,54.22,1.31,108.86
658915374,2774.33,132,317.11,5.0,44.46,0.77,95.73
658992803,2872.13,114,352.31,6.0,54.46,0.85,89.89
659018524,2756.65,131,281.89,6.0,54.49,1.25,107.41
659032193,2342.54,137,274.09,7.0,51.91,0.81,111.07
659079920,3125.61,121,412.68,7.0,51.63,1.27,103.46
659274974,2701.05,128,258.38,5.0,55.16,1.06,91.3
659293577,2517.73,85,283.15,9.0,52.19,1.4,103.8
659301194,2969.15,119,215.76,9.0,53.52,1.03,107.73
659307706,3531.78,132,282.73,9.0,50.1,0.58,82.78
659380208,3330.24,130,335.32,6.0,49.66,0.7,99.7
659403524,2280.8,152,144.17,7.0,51.46,0.99,106.57
659437185,3708.16,157,321.0,8.0,53.37,0.42,84.86
659441061,3572.03,148,290.68,9.0,56.49,1.03,105.53
659442922,3609.93,128,296.38,6.0,46.33,0.51,91.27
659447805,2549.96,135,342.02,9.0,53.28,1.45,96.11
659529922,2659.08,91,281.12,6.0,44.0,1.36,98.88
659550969,2481.41,93,280.52,5.0,49.27,0.87,99.17
659593070,2863.43,80,382.45,8.0,53.12,1.37,94.09
659617139,2720.23,96,254.96,6.0,54.43,0.9,92.98
659633842,2975.12,102,253.07,6.0,51.09,0.99,94.5
659767013,3469.45,148,367.8,8.0,52.53,0.5,105.79
659818646,3257.0,89,314.63,8.0,50.49,0.91,98.51
659847807,2782.66,112,336.03,4.0,53.11,1.1,96.17
659936461,2884.89,123,351.41,12.0,52.51,1.45,94.36
659966797,3845.85,113,108.61,6.0,52.87,0.86,115.14
660043646,2549.1,122,269.26,10.0,52.12,0.85,103.79
660056064,4236.18,127,359.81,10.0,47.56,0.99,81.57
660087959,3259.68,111,380.04,5.0,47.03,1.2,101.52
660127679,958.25,107,270.73,7.0,52.28,1.04,101.99
660134939,3543.89,104,322.96,8.0,52.98,1.36,92.53
660202329,2119.76,181,250.82,8.0,53.65,1.37,100.55
660331169,2426.78,125,327.49,8.0,46.8,1.21,102.89
660341205,2295.96,168,285.99,10.0,48.14,0.88,115.1
660358211,3273.87,103,239.88,3.0,48.43,1.17,95.75
660363735,4452.55,100,228.64,9.0,53.2,1.08,104.0
660490979,4246.18,43,330.41,6.0,49.63,1.3,111.36
660495796,3558.07,134,331.59,8.0,52.89,1.18,103.7
660512811,4018.39,109,237.17,8.0,46.96,0.74,99.92
660547590,2846.88,140,480.91,6.0,52.71,1.11,97.76
660600331,3790.05,90,287.81,8.0,53.03,1.48,109.55
660602168,3007.55,67,288.87,9.0,47.46,0.87,96.41
660658621,2292.84,153,331.14,7.0,41.47,0.74,106.93
660793787,2339.1,145,305.45,8.0,52.77,0.99,84.37
660854313,2594.94,128,285.69,6.0,49.09,0.98,100.92
660893451,3204.86,120,289.76,7.0,55.55,1.08,102.47
660925837,3131.16,86,334.94,8.0,52.02,0.89,96.98
660976421,2238.29,148,332.69,6.0,55.64,1.01,96.64
660986236,3493.73,114,248.18,9.0,52.8,0.8,95.67
661000024,3664.14,141,277.21,5.0,54.45,0.89,105.41
661095140,3643.83,65,271.49,5.0,45.24,0.76,105.25
661114581,3105.56,144,327.3,8.0,45.53,1.13,106.08
661117284,2776.79,164,387.45,7.0,49.62,1.41,103.1
661125990,3311.52,154,295.95,8.0,56.04,0.99,91.01
661172369,3074.21,173,258.69,6.0,51.62,0.98,102.63
661195712,3661.89,92,187.09,8.0,49.74,1.04,96.24
661203635,3389.09,90,382.07,8.0,46.49,0.76,89.5
661221136,3010.21,90,344.86,8.0,48.22,1.2,96.11
661293268,2246.8,133,272.58,6.0,47.64,0.77,101.9
661311834,2101.18,119,322.14,10.0,45.92,0.88,92.85
661324161,2233.53,155,254.07,6.0,53.74,1.01,91.94
661376427,2151.36,156,339.02,8.0,45.83,1.34,106.49
661397598,3613.64,85,282.17,9.0,53.71,0.71,119.1
661405589,3784.02,99,311.32,10.0,55.43,0.78,95.4
661474746,2848.36,145,340.64,7.0,52.2,1.22,101.6
661519122,3474.78,62,330.86,3.0,50.97,1.37,101.94
661581003,3077.91,157,272.82,7.0,52.02,0.97,98.52
661595509,2160.85,80,173.7,8.0,51.81,0.6,100.63
661602781,4445.74,132,307.81,8.0,45.64,1.3,88.16
661647798,3152.72,121,257.13,6.0,59.08,0.68,113.99
661674173,2625.63,66,267.03,9.0,57.54,0.95,111.23
661803202,2378.41,111,369.79,9.0,46.39,1.28,89.06
661897417,4891.79,137,322.31,6.0,49.77,1.0,97.23
661907393,2040.1,106,306.78,5.0,48.18,0.75,98.77
661915265,2404.24,113,216.51,6.0,57.04,0.94,107.97
661945487,3231.52,69,331.84,2.0,48.35,1.23,105.08
661952273,3747.6,124,202.36,5.0,45.84,1.04,100.07
661969322,4103.07,146,436.23,11.0,49.99,0.87,97.55
662052735,3101.13,136,391.4,6.0,50.09,0.74,97.3
662080710,4142.9,58,328.54,4.0,54.27,0.95,100.53
662094433,3621.65,102,366.83,7.0,49.66,0.74,106.65
662202203,2697.78,104,389.31,9.0,56.07,0.71,89.42
662269172,2374.0,139,285.22,7.0,41.09,0.91,106.54
662341289,2738.53,128,278.39,6.0,54.38,0.92,116.12
662452435,3694.15,103,402.96,9.0,52.98,1.2,108.37
662452946,2199.63,108,337.5,8.0,54.27,0.75,106.77
662466525,3004.04,82,347.13,9.0,48.15,1.08,83.45
662466680,2471.77,133,249.58,7.0,54.23,0.61,93.45
662507818,3081.0,141,226.72,4.0,55.26,0.79,112.54
662594311,3323.35,96,248.67,6.0,51.65,1.43,111.3
662609947,3077.98,153,240.96,6.0,54.51,1.19,110.41
662693916,2522.0,126,338.78,6.0,48.18,0.74,96.63
662712902,2098.87,75,262.93,7.0,48.52,1.02,99.72
662782795,3075.62,103,333.44,8.0,48.96,0.96,94.16
662841806,3985.26,137,251.91,8.0,48.3,1.06,95.21
662908461,3867.35,125,368.26,9.0,45.19,1.04,83.29
662941765,3488.42,79,372.81,6.0,50.39,0.94,106.85
662951007,3076.3,146,402.49,5.0,54.15,1.33,100.18
663013806,3306.32,87,263.25,6.0,50.0,1.21,103.25
663026243,3399.38,111,354.13,4.0,57.62,1.15,104.99
663054298,1868.24,143,343.62,8.0,47.64,1.1,107.23
663072372,2458.78,145,325.82,8.0,51.03,1.11,101.32
663128303,2196.32,103,275.35,7.0,52.03,0.67,89.93
663167841,3268.94,102,409.38,11.0,57.66,0.71,96.84
663287496,3657.42,96,242.38,5.0,53.91,0.84,99.06
663292906,3840.95,96,324.32,4.0,46.25,1.14,110.22
663298723,3730.58,168,322.35,5.0,50.12,0.89,91.22
663359237,2767.15,97,398.63,9.0,52.81,1.07,94.72
663369262,3247.66,170,356.34,4.0,53.53,1.28,106.57
663378909,2867.85,131,249.95,6.0,50.43,0.91,103.11
663470236,4060.99,125,304.48,8.0,45.18,1.14,105.62
663548184,3668.37,127,252.29,4.0,54.14,1.31,97.1
663763886,2935.48,155,320.27,8.0,58.14,1.18,107.41
663805988,2858.68,84,377.13,7.0,45.08,1.25,89.43
663821633,2368.88,95,279.29,7.0,53.43,0.95,93.85
663834864,3534.8,103,312.22,8.0,52.01,1.01,103.33
663862566,3905.27,65,249.8,6.0,47.32,1.25,98.74
663965348,2882.38,108,335.04,6.0,44.35,1.18,103.97
663971881,2144.44,92,183.0,8.0,56.94,1.4,122.2
664057517,3108.05,113,313.54,8.0,47.08,1.1,110.19
664082860,3163.0,137,392.61,7.0,49.13,0.58,101.85
664136297,4116.42,145,278.71,6.0,52.86,0.97,101.8
664278671,2985.28,100,240.57,7.0,51.46,0.51,95.28
664314997,2715.88,107,204.24,6.0,51.05,0.88,93.84
664342782,2383.46,76,329.69,4.0,53.54,1.2,103.06
664474736,3485.31,147,308.98,8.0,54.06,0.83,107.01
664514089,2639.68,143,356.16,8.0,48.46,0.76,104.47
664600180,3411.03,168,306.24,7.0,44.99,1.17,97.33
664699997,2310.4,134,292.69,9.0,53.62,1.13,98.52
664739235,2641.22,62,263.9,4.0,52.7,1.01,95.56
664745497,3565.13,157,334.62,5.0,51.61,0.68,87.64
664814348,3773.57,137,324.14,7.0,57.58,0.75,110.76
664818958,2304.62,153,292.03,8.0,52.13,0.64,101.89
664828222,2280.99,127,356.72,6.0,48.77,1.42,97.73
664842279,3046.84,126,299.79,4.0,50.46,1.34,96.35
664847378,2927.66,117,317.43,7.0,54.46,1.0,107.0
664873224,2699.52,112,490.58,7.0,48.24,1.19,92.56
664980388,3061.23,126,255.52,8.0,50.82,1.05,109.5
665156953,2389.51,173,190.71,8.0,48.92,0.82,108.53
665174640,3862.04,123,225.47,6.0,50.75,0.76,110.7
665177146,2020.46,137,323.79,8.0,51.47,0.61,102.51
665184097,2282.03,127,313.93,7.0,48.9,0.97,98.71
665186700,3771.73,140,363.4,6.0,50.94,0.92,111.46
665239979,2672.04,119,271.01,9.0,47.16,0.69,105.57
665268815,3426.2,117,301.18,8.0,47.66,0.9,96.94
665300070,3285.87,90,181.9,9.0,47.44,1.2,98.06
665305406,2196.46,149,256.4,6.0,52.27,0.97,90.1
665320268,2637.98,103,317.95,8.0,53.13,1.14,114.35
665325997,2816.2,146,307.37,8.0,49.12,0.76,100.45
665410875,3283.63,167,180.02,7.0,48.43,1.18,98.42
665426606,3061.62,141,337.27,6.0,42.85,0.67,100.78
665452905,3541.04,156,359.86,4.0,47.65,1.02,100.94
665483491,2050.75,140,384.0,6.0,45.25,1.45,103.51
665554967,2180.11,135,344.71,7.0,51.14,1.09,109.11
665568863,3082.04,109,338.25,6.0,46.74,0.77,90.54
665653589,2686.15,145,326.74,7.0,48.04,0.88,113.63
665806486,3061.46,97,243.86,7.0,48.73,0.93,100.4
665854139,3126.66,109,302.37,7.0,52.36,1.13,95.69
665872304,2100.24,113,321.69,9.0,45.02,0.95,107.75
665916338,1528.03,113,311.29,8.0,53.08,1.47,97.44
665921703,4084.11,103,202.41,4.0,47.77,1.11,94.94
666015445,2933.64,102,283.27,7.0,57.78,1.01,89.88
666090695,3472.77,97,191.07,6.0,57.62,1.16,100.92
666170486,3388.97,163,347.41,8.0,48.47,1.23,114.24
666173613,4032.01,163,287.99,5.0,50.66,0.78,88.96
666181928,3012.08,123,294.01,5.0,49.34,1.1,107.99
666261399,3702.77,103,310.71,7.0,49.2,0.91,100.03
666278831,2634.01,102,235.27,10.0,46.64,0.94,103.68
666325177,2885.25,93,291.21,8.0,43.28,0.62,120.02
666325415,2147.89,136,331.51,7.0,50.07,0.84,82.37
666462014,2016.92,135,282.86,8.0,54.06,1.38,111.08
666500586,3345.98,88,288.67,9.0,47.92,0.78,107.35
666550388,2788.87,99,335.49,8.0,47.33,0.94,91.09
666620280,2627.62,143,279.21,8.0,51.48,0.96,97.59
666625841,3485.71,145,300.97,8.0,51.12,0.56,89.24
666695248,1963.16,110,353.35,9.0,52.42,0.81,104.29
666783398,2609.3,193,278.49,6.0,49.21,1.06,93.02
666791001,2948.2,118,279.42,8.0,49.18,1.18,95.42
666869821,2529.57,74,285.96,9.0,48.14,0.99,109.44
666876083,2116.18,89,371.9,5.0,48.2,0.71,98.62
666906072,2946.06,96,307.6,8.0,46.82,1.39,96.45
666966550,3676.62,89,258.36,6.0,51.5,0.99,104.3
667010500,3783.92,52,318.32,6.0,49.16,0.83,93.66
667068116,3407.85,85,313.58,3.0,50.6,0.67,102.3
667072130,4372.53,130,361.49,8.0,49.22,1.34,96.83
667104528,3401.95,152,313.47,11.0,50.43,0.93,97.74
667176125,3486.37,176,313.31,6.0,57.7,0.68,96.36
667200961,2961.02,108,344.24,3.0,53.74,0.71,92.26
667250800,2586.36,138,286.29,9.0,48.47,1.36,103.45
667298684,3224.06,132,301.81,9.0,47.97,0.95,87.82
667303827,3048.51,158,306.76,6.0,46.8,0.88,115.18
667325179,3098.56,129,208.33,7.0,51.7,1.1,86.05
667365526,1677.26,68,378.76,6.0,45.23,1.25,104.92
667366047,3368.0,78,270.71,7.0,48.28,1.23,100.17
667388198,3253.44,161,264.07,4.0,49.44,0.69,100.2
667396480,3335.19,138,297.25,9.0,52.96,1.19,95.84
667419975,2898.27,153,382.7,7.0,47.28,0.68,112.22
667463231,2987.5,65,384.3,7.0,45.9,1.2,91.45
667492531,2364.14,143,284.87,9.0,46.34,0.82,110.53
667502346,1568.37,154,330.9,5.0,52.96,0.96,96.26
667541854,3215.28,107,230.81,8.0,52.93,1.01,90.72
667552163,4143.73,98,327.99,5.0,52.92,1.2,83.47
667679338,3712.3,86,313.83,7.0,52.34,0.6,109.0
667699020,3677.25,121,220.32,7.0,49.17,1.0,106.14
667802641,3287.06,180,428.36,8.0,53.12,0.77,111.72
667810265,2881.19,164,154.66,7.0,54.18,1.22,100.44
667812725,2379.84,137,255.14,9.0,46.7,1.14,103.1
667844433,2088.12,103,263.13,4.0,52.7,1.02,101.99
667875277,3382.02,99,288.21,3.0,50.32,1.11,96.66
667911463,3159.37,164,338.66,7.0,52.46,0.93,97.34
667975321,2387.42,118,309.9,4.0,45.31,0.92,94.35
667994908,4018.23,94,217.51,6.0,53.73,0.78,105.15
668059075,2432.12,123,331.85,6.0,51.96,0.58,105.76
668124670,3351.6,138,356.91,7.0,46.46,0.96,111.31
668141136,1819.36,87,329.84,7.0,48.65,1.04,110.86
668222206,2926.97,119,236.87,8.0,51.22,0.93,106.46
668250322,2480.53,150,339.13,6.0,54.22,1.58,95.91
668262839,2769.9,98,368.87,4.0,52.83,1.32,107.03
668414450,3609.37,80,323.38,6.0,51.96,0.9,107.62
668456532,2952.91,159,392.7,8.0,46.55,1.16,100.54
668470221,1883.56,74,163.17,8.0,41.07,0.94,110.27
668472565,2891.63,113,339.11,4.0,44.23,0.83,99.18
668524898,2609.52,114,331.72,7.0,51.62,0.54,97.17
668570980,3234.4,113,236.43,6.0,55.82,0.48,105.71
668578368,3563.06,112,362.18,9.0,51.59,0.89,99.91
668592052,3521.22,109,401.43,8.0,49.05,0.96,86.8
668597914,1625.76,101,351.4,7.0,51.87,0.71,101.46
668618373,4236.38,98,299.57,8.0,52.78,1.05,101.99
668676285,1770.26,153,200.54,6.0,44.1,0.99,86.48
668714391,3497.27,101,210.67,6.0,51.04,1.07,105.94
668820096,3024.79,100,237.71,6.0,51.2,0.94,103.09
668834133,2966.98,148,368.13,8.0,55.8,1.24,107.94
668867574,3486.11,179,351.44,5.0,48.45,0.94,99.85
668871422,2380.36,144,208.11,7.0,49.06,1.05,104.29
668875554,2711.67,163,341.58,7.0,51.58,1.11,90.81
668919101,3385.52,147,226.51,7.0,51.82,1.08,87.28
668929013,2184.14,91,341.43,9.0,46.86,0.94,104.16
668951217,2880.06,108,389.95,4.0,38.95,0.59,100.5
669046817,2605.75,158,334.0,9.0,43.17,1.27,100.84
669057426,2691.2,90,250.01,6.0,53.67,1.06,109.64
669135226,3392.15,142,358.8,4.0,46.76,1.4,104.45
669170330,2684.96,161,274.16,9.0,56.03,1.21,89.49
669249336,2551.01,131,359.14,9.0,46.03,1.34,110.05
669267344,3601.07,153,248.58,8.0,54.31,1.06,95.06
669354528,3466.77,147,341.9,8.0,46.49,1.28,97.52
669383132,2480.62,84,304.09,7.0,49.55,0.98,104.76
669397553,4005.44,97,342.0,8.0,51.4,0.88,101.98
669402391,2984.81,114,190.1,10.0,42.71,1.11,96.08
669426622,2690.93,90,388.98,8.0,48.93,0.92,107.03
669455473,1517.54,121,179.38,4.0,57.27,1.04,105.82
669609665,2449.66,103,299.6,10.0,48.13,1.12,97.96
669681017,3394.49,81,349.54,7.0,50.55,1.36,94.46
669683450,3438.28,110,264.62,6.0,45.06,1.07,95.88
669755534,3395.25,124,217.58,7.0,56.23,0.68,99.36
669845953,2815.85,107,268.87,8.0,46.63,0.78,87.14
669850973,3067.08,113,236.34,7.0,47.62,0.86,104.93
669874169,2824.37,121,317.57,7.0,53.23,0.8,99.53
669896253,3217.14,86,276.16,9.0,55.81,0.71,89.29
669909175,2930.26,116,314.17,8.0,48.82,1.28,103.9
670026317,2384.26,93,386.45,4.0,54.44,1.12,100.44
670035361,2448.33,112,313.68,7.0,46.77,0.61,108.76
670136166,2470.51,87,174.8,6.0,55.87,0.89,103.55
670159208,2962.25,107,366.18,6.0,46.92,0.82,97.0
670205501,2863.63,135,243.21,8.0,50.08,1.29,100.95
670216076,2874.14,83,230.64,9.0,42.46,0.98,108.24
670220725,2507.82,159,203.22,10.0,48.18,1.27,105.22
670341306,3412.65,156,217.33,6.0,52.49,1.17,104.55
670400720,3828.76,142,315.88,8.0,57.74,1.01,76.97
670418120,3388.37,79,198.11,11.0,58.42,0.83,97.45
670427715,3460.66,105,180.74,5.0,41.79,0.8,96.66
670501337,2745.28,103,295.94,6.0,48.15,1.39,98.67
670559728,3248.06,118,264.87,7.0,51.96,0.86,121.34
670628370,2715.15,106,292.6,7.0,51.75,1.17,93.36
670668847,2870.77,148,281.55,5.0,48.04,1.03,104.91
670673477,2981.14,121,373.87,5.0,60.3,1.27,101.2
670688330,3217.94,80,232.8,6.0,45.11,0.89,118.88
670692100,2812.87,100,336.16,5.0,46.96,1.24,104.14
670827780,4074.24,114,374.11,8.0,49.38,1.2,98.14
670831233,3078.66,143,237.42,10.0,47.47,1.22,94.37
670861850,2734.14,128,367.77,6.0,55.6,0.67,106.12
670921591,2291.84,147,363.19,8.0,52.6,0.73,106.81
670955164,3936.38,125,217.97,8.0,52.5,0.9,104.9
670958117,2546.1,95,246.49,7.0,47.26,0.87,103.16
670973942,3762.91,148,364.34,6.0,50.79,1.15,87.75
671024865,3518.04,114,256.02,4.0,48.35,1.08,107.69
671056929,2929.15,97,366.34,9.0,52.67,1.18,101.99
671062092,2791.74,83,272.03,7.0,54.32,1.19,95.7
671081041,2550.42,146,225.67,8.0,57.96,1.08,96.13
671086012,2396.97,102,274.56,5.0,45.24,0.93,92.68
671179672,2608.46,125,280.28,9.0,55.55,0.78,97.68
671190214,2218.15,129,351.85,8.0,49.97,0.99,107.76
671235637,3106.1,136,253.76,8.0,50.04,0.84,106.99
671368822,2808.56,138,226.2,10.0,45.06,1.02,116.16
671391871,2402.14,103,393.89,7.0,48.91,1.02,92.87
671471172,2954.69,83,247.73,9.0,54.67,0.38,91.96
671496179,3540.37,113,294.49,7.0,51.74,1.14,97.6
671504536,3054.97,111,240.67,8.0,45.46,0.78,97.46
671566108,2722.34,93,405.77,7.0,50.61,0.78,85.25
671582304,3567.47,70,404.61,8.0,40.68,1.44,99.79
671811033,2661.99,93,226.85,6.0,53.96,1.04,100.32
671855820,3737.82,138,331.95,8.0,54.0,1.35,88.92
671885132,2160.37,127,297.83,6.0,49.93,1.1,113.68
671888803,2354.56,119,195.46,8.0,49.95,0.99,85.34
671920085,2976.18,120,167.03,9.0,48.2,0.92,114.9
671965637,2975.15,83,305.97,5.0,53.72,1.21,98.38
672006102,2976.87,44,279.43,10.0,43.31,0.97,98.82
672006302,3696.32,108,462.65,7.0,50.18,1.4,104.05
672056559,2018.68,118,248.18,6.0,44.3,1.15,103.91
672091493,2370.58,138,279.02,5.0,47.84,0.93,91.73
672094943,4214.03,106,244.44,11.0,49.37,1.07,99.67
672108758,2161.96,194,326.48,7.0,49.94,0.66,100.25
672192539,2633.11,120,137.32,6.0,46.68,0.67,88.59
672316287,3801.9,150,306.13,8.0,52.63,1.07,102.18
672356671,3466.99,91,288.63,10.0,47.99,0.7,85.68
672376035,4225.2,103,294.23,7.0,50.64,1.17,107.67
672455035,3553.7,164,337.0,4.0,52.24,0.9,91.02
672504009,2873.84,103,362.93,5.0,49.12,0.89,110.85
672536398,3605.14,116,365.23,4.0,49.34,1.49,95.95
672546680,2417.66,48,344.58,10.0,60.56,0.95,105.01
672573522,2793.64,125,315.55,7.0,37.54,0.83,119.31
672583637,2698.56,113,291.39,10.0,48.0,1.14,104.94
672597369,3735.71,129,356.83,7.0,48.59,1.23,91.31
672745301,2461.52,168,180.31,6.0,49.94,1.07,107.47
672810428,3019.84,128,354.26,10.0,45.73,0.93,115.96
672919362,3323.25,65,267.54,10.0,52.44,1.07,119.06
672992215,2974.65,90,375.9,9.0,49.94,1.14,98.25
673054093,3591.99,123,297.86,6.0,44.45,1.03,101.66
